#NMR probe 1
#Time, Reading
0.002138,59440.47198806443
0.002139,60089.25208322162
0.00214,60613.23444609673
0.002141,61112.95623748493
0.002142,61595.34037257528
0.002143,61790.06072205017
0.002144,61847.33439866439
0.002145,61769.54146316052
0.002146,61495.50974029307
0.002147,60973.97323454224
0.002148,60518.717377270994
0.002149,59972.80778235069
0.00215,59359.79786526057
0.002151,58841.7539027772
0.002152,58471.68084711305
0.002153,58225.082934962826
0.002154,58161.586495337506
0.002155,58265.76561193127
0.002156,58553.6928495149
0.002157,58971.799789313794
0.002158,59487.48944270655
0.002159,60095.42888575851
0.00216,60645.264272990564
0.002161,61138.49701708256
0.002162,61547.37543518974
0.002163,61757.22963052837
0.002164,61790.24973255343
0.002165,61771.56555110447
0.002166,61355.324439012606
0.002167,61029.381037595726
0.002168,60455.25856298303
0.002169,59927.81838150019
0.00217,59374.11680456727
0.002171,58859.94707160974
0.002172,58503.568756615976
0.002173,58306.00100270315
0.002174,58202.9266242504
0.002175,58308.7188126654
0.002176,58611.46342667311
0.002177,58961.6928045581
0.002178,59494.37219513629
0.002179,60093.618665671864
0.00218,60601.1709941886
0.002181,61100.48682874092
0.002182,61491.02157436872
0.002183,61733.41953747758
0.002184,61765.790191816355
0.002185,61649.95427093908
0.002186,61437.459965461385
0.002187,60966.307527819285
0.002188,60467.35713051841
0.002189,59887.23107285137
0.00219,59412.60197819161
0.002191,58915.480735351375
0.002192,58542.924471595405
0.002193,58284.267636343706
0.002194,58220.34601306638
0.002195,58384.024440531386
0.002196,58606.18844557619
0.002197,59077.56190282188
0.002198,59514.64464294642
0.002199,60122.96876567366
0.0022,60578.89356714898
0.002201,61081.2205680266
0.002202,61481.74760566421
0.002203,61668.10191754492
0.002204,61754.16458901994
0.002205,61617.29721824882
0.002206,61326.97750501766
0.002207,60934.78196671449
0.002208,60462.62152446401
0.002209,59909.599525739795
0.00221,59425.26220780275
0.002211,58928.15175818243
0.002212,58659.733587439485
0.002213,58359.54909634378
0.002214,58311.19329087366
0.002215,58425.731028301765
0.002216,58676.88102241412
0.002217,59106.89627290038
0.002218,59559.861874064445
0.002219,60097.866270530765
0.00222,60641.92317724298
0.002221,61040.63853753101
0.002222,61392.952358085946
0.002223,61634.28627400275
0.002224,61669.13724414786
0.002225,61605.19823633513
0.002226,61305.89743588767
0.002227,60937.35570635903
0.002228,60445.3474455866
0.002229,59936.626384041905
0.00223,59360.362560402886
0.002231,58964.702275337375
0.002232,58603.47200864439
0.002233,58360.28510645854
0.002234,58314.16795200201
0.002235,58383.0530834083
0.002236,58674.15760160083
0.002237,59106.17525277762
0.002238,59564.46610123388
0.002239,60116.546457601245
0.00224,60656.22434367678
0.002241,61093.951602910776
0.002242,61405.15350165778
0.002243,61600.677910663115
0.002244,61692.35014211187
0.002245,61544.96445985311
0.002246,61311.88331115143
0.002247,60920.95621080532
0.002248,60443.22164316676
0.002249,59929.6190178701
0.00225,59389.430675632066
0.002251,58925.07044245009
0.002252,58598.37372343369
0.002253,58396.44835619684
0.002254,58343.082898666646
0.002255,58441.27399142547
0.002256,58643.30172749301
0.002257,59201.80913209816
0.002258,59604.00609595775
0.002259,60122.4675526668
0.00226,60606.27102426883
0.002261,60977.47141227166
0.002262,61392.178618593905
0.002263,61593.027881319125
0.002264,61613.4843009289
0.002265,61479.22272855888
0.002266,61246.498887714195
0.002267,60898.569498330886
0.002268,60426.1939291675
0.002269,59974.93692706427
0.00227,59398.91900278658
0.002271,59003.32477646721
0.002272,58670.98781272606
0.002273,58427.12442323248
0.002274,58330.260312114326
0.002275,58483.793141203976
0.002276,58710.94476523726
0.002277,59084.07706485386
0.002278,59564.85080808078
0.002279,60140.16495335774
0.00228,60581.86955244202
0.002281,61014.574587134
0.002282,61436.279126086374
0.002283,61480.35021923684
0.002284,61603.76130225355
0.002285,61475.9628476067
0.002286,61264.90148686599
0.002287,60829.318054973024
0.002288,60420.98691624707
0.002289,59941.54880160472
0.00229,59436.28111571843
0.002291,58952.765473609834
0.002292,58643.06173687613
0.002293,58470.147002876874
0.002294,58413.996092730195
0.002295,58544.65064970208
0.002296,58742.42951554765
0.002297,59117.84811023755
0.002298,59614.66723547531
0.002299,60057.05606625151
0.0023,60560.20574716876
0.002301,61040.088861184726
0.002302,61383.91150651852
0.002303,61569.69550485146
0.002304,61603.76171519979
0.002305,61532.65345684735
0.002306,61213.27546875552
0.002307,60886.39243773063
0.002308,60335.02851091085
0.002309,59865.80217121993
0.00231,59386.916083303186
0.002311,59001.039656996654
0.002312,58670.18518839638
0.002313,58496.61934059668
0.002314,58384.25907161869
0.002315,58544.300647219075
0.002316,58833.58435592132
0.002317,59157.252223811876
0.002318,59592.36034368944
0.002319,60089.59030708468
0.00232,60579.541869025285
0.002321,60984.613278768156
0.002322,61351.87750942339
0.002323,61491.96879954436
0.002324,61542.54966007445
0.002325,61479.085706386235
0.002326,61234.47317895179
0.002327,60807.41842204849
0.002328,60383.530667961226
0.002329,59934.25155181842
0.00233,59441.12484949745
0.002331,59009.15090047033
0.002332,58677.56252591762
0.002333,58470.40672436154
0.002334,58421.11352761938
0.002335,58507.39227851708
0.002336,58829.54697322975
0.002337,59232.948372345316
0.002338,59648.234581155964
0.002339,60123.984180629064
0.00234,60638.58759709181
0.002341,61016.41991092186
0.002342,61295.94774483599
0.002343,61496.32888566332
0.002344,61537.64445930133
0.002345,61463.80862558597
0.002346,61187.45218340549
0.002347,60834.78771789394
0.002348,60399.54746338955
0.002349,59919.29544130367
0.00235,59430.351484082
0.002351,59006.60634356635
0.002352,58685.75633561045
0.002353,58488.08240988047
0.002354,58414.851538238276
0.002355,58583.30483835495
0.002356,58884.914499783226
0.002357,59153.57546359443
0.002358,59665.55452329032
0.002359,60045.82786977375
0.00236,60591.253607542174
0.002361,61000.179419425265
0.002362,61239.369859813676
0.002363,61462.1044439363
0.002364,61547.02309937508
0.002365,61416.529383835456
0.002366,61169.733522100185
0.002367,60765.22424602508
0.002368,60328.94143911322
0.002369,59926.038298094114
0.00237,59430.479162637435
0.002371,59039.10676876402
0.002372,58718.14711277245
0.002373,58514.326938392194
0.002374,58483.52806058707
0.002375,58632.19549974547
0.002376,58778.719930901025
0.002377,59196.307384652566
0.002378,59678.4107942201
0.002379,60121.74370393962
0.00238,60584.83395856255
0.002381,60974.62041463762
0.002382,61282.118366945935
0.002383,61458.64991546731
0.002384,61494.78149475735
0.002385,61425.945943065446
0.002386,61123.9046613597
0.002387,60839.05593933645
0.002388,60339.15834137624
0.002389,59870.47940977963
0.00239,59377.34881931914
0.002391,58999.6533091931
0.002392,58691.05219480476
0.002393,58577.56426323137
0.002394,58514.225977384645
0.002395,58594.64775281635
0.002396,58806.34818375837
0.002397,59188.44661623531
0.002398,59642.62015037003
0.002399,60127.86437012066
0.0024,60565.97043900734
0.002401,61014.85170888061
0.002402,61329.80765361335
0.002403,61486.71179784178
0.002404,61538.581614136994
0.002405,61376.22552977131
0.002406,61128.023174406466
0.002407,60704.355053263265
0.002408,60340.25327610682
0.002409,59879.139904966854
0.00241,59436.36768914193
0.002411,59058.501132651385
0.002412,58678.676873369106
0.002413,58549.70590392896
0.002414,58428.75277889798
0.002415,58598.952530196875
0.002416,58884.89351209086
0.002417,59227.1204201784
0.002418,59649.96489145476
0.002419,60115.857439483
0.00242,60573.74485430188
0.002421,60970.39722793716
0.002422,61344.36560253368
0.002423,61490.98876349984
0.002424,61530.55170421848
0.002425,61403.83471251657
0.002426,61100.426360985504
0.002427,60769.171079052
0.002428,60391.23141997829
0.002429,59853.546170041634
0.00243,59415.00533824143
0.002431,59045.911906659356
0.002432,58729.61949611333
0.002433,58547.79105783033
0.002434,58529.42333864876
0.002435,58649.158842183264
0.002436,58863.9972282614
0.002437,59261.20903344388
0.002438,59595.55615089719
0.002439,60143.08382912324
0.00244,60558.59126028142
0.002441,60991.78519389238
0.002442,61295.37896109264
0.002443,61467.33295200463
0.002444,61467.838088489436
0.002445,61366.71298492469
0.002446,61160.495452103816
0.002447,60825.956486788346
0.002448,60365.58531425011
0.002449,59850.69841038897
0.00245,59383.335737984446
0.002451,59011.25693457959
0.002452,58710.21828519624
0.002453,58499.52482512413
0.002454,58521.917502123164
0.002455,58633.405633466115
0.002456,58850.56160764786
0.002457,59209.01436177244
0.002458,59652.826249030484
0.002459,60192.76261101273
0.00246,60589.32114066045
0.002461,61027.37353755458
0.002462,61293.5667700441
0.002463,61441.20007056935
0.002464,61447.370800788936
0.002465,61344.22650678609
0.002466,61108.85335150635
0.002467,60765.73233431354
0.002468,60324.63942695364
0.002469,59881.15690320872
0.00247,59462.866730296
0.002471,58956.583758391695
0.002472,58659.334762442224
0.002473,58526.85918345762
0.002474,58497.799972130204
0.002475,58649.16736487021
0.002476,58845.51398998034
0.002477,59232.690005311946
0.002478,59732.63058718333
0.002479,60102.95834105959
0.00248,60618.09161618242
0.002481,61064.73571730031
0.002482,61285.16165184897
0.002483,61475.664835679236
0.002484,61477.64285945166
0.002485,61336.309318377695
0.002486,61126.79933504912
0.002487,60786.10894635253
0.002488,60315.55223524236
0.002489,59891.613190263604
0.00249,59412.61441700923
0.002491,59064.37630322272
0.002492,58706.738918706586
0.002493,58542.26098500869
0.002494,58487.509622046855
0.002495,58663.429867782615
0.002496,58850.194422103705
0.002497,59288.45548622922
0.002498,59701.00455225731
0.002499,60117.0278599667
0.0025,60604.43458671619
0.002501,61007.08022860242
0.002502,61321.5745605211
0.002503,61430.71391764621
0.002504,61470.367229515265
0.002505,61338.34437754583
0.002506,61141.596848504996
0.002507,60759.715088698686
0.002508,60338.8639424503
0.002509,59832.63142976877
0.00251,59393.498235518324
0.002511,59018.96580509351
0.002512,58728.84413685616
0.002513,58532.90463379167
0.002514,58496.58198136532
0.002515,58620.885097987135
0.002516,58889.09877340921
0.002517,59221.12310863977
0.002518,59686.56645837554
0.002519,60176.73783721214
0.00252,60634.32472370516
0.002521,61028.90245468915
0.002522,61292.146553440034
0.002523,61508.45186933386
0.002524,61480.28368898663
0.002525,61338.119408477956
0.002526,61092.417213572895
0.002527,60754.45771850042
0.002528,60311.80356927955
0.002529,59865.36090374472
0.00253,59414.796962654495
0.002531,59015.95218754318
0.002532,58725.52540678933
0.002533,58542.24674606111
0.002534,58418.99658005774
0.002535,58627.879300113185
0.002536,58885.06484844489
0.002537,59246.48075270582
0.002538,59680.70591153834
0.002539,60175.87933902156
0.00254,60570.01794924
0.002541,61032.5202738892
0.002542,61283.87944744357
0.002543,61462.12549730189
0.002544,61535.03032466057
0.002545,61367.345898558066
0.002546,61177.46167885958
0.002547,60766.115962313284
0.002548,60255.08994049391
0.002549,59846.89433020279
0.00255,59356.62128681693
0.002551,59023.14838111522
0.002552,58701.99787924837
0.002553,58565.3551952692
0.002554,58543.294346199174
0.002555,58653.64949879505
0.002556,58916.43574915444
0.002557,59272.64060930649
0.002558,59702.538565673174
0.002559,60188.31558015212
0.00256,60631.77904387974
0.002561,61046.35491162646
0.002562,61266.651597956494
0.002563,61470.807323408066
0.002564,61467.948599029834
0.002565,61392.70683677492
0.002566,61070.787324918776
0.002567,60786.84011305132
0.002568,60273.28015816384
0.002569,59879.7237395024
0.00257,59409.387676403116
0.002571,58964.205461305
0.002572,58663.47312206028
0.002573,58525.471333357986
0.002574,58480.808699653084
0.002575,58632.122729529954
0.002576,58892.69837463898
0.002577,59261.33807884145
0.002578,59672.938349429765
0.002579,60193.6955376509
0.00258,60649.166122097195
0.002581,60975.33594778208
0.002582,61306.24487627996
0.002583,61408.57817240723
0.002584,61516.971587011336
0.002585,61369.82832034722
0.002586,61129.978333815496
0.002587,60703.62677354779
0.002588,60308.25519383237
0.002589,59805.916477827755
0.00259,59392.41538639902
0.002591,58961.68778037425
0.002592,58716.609013930996
0.002593,58569.5077132279
0.002594,58511.30660703331
0.002595,58656.99374585726
0.002596,58865.45661312828
0.002597,59210.1114363808
0.002598,59693.1013161597
0.002599,60179.67669130884
0.0026,60644.0765437211
0.002601,61000.19898127777
0.002602,61302.22576777329
0.002603,61509.87915299159
0.002604,61500.49177745849
0.002605,61397.34849173118
0.002606,61115.53974135169
0.002607,60740.030040712605
0.002608,60408.590221826606
0.002609,59769.43076896932
0.00261,59334.515076562704
0.002611,58949.50008590918
0.002612,58712.09723117733
0.002613,58508.51011066832
0.002614,58483.9991983892
0.002615,58623.616589496494
0.002616,58857.56509655848
0.002617,59271.03585339526
0.002618,59722.121228974414
0.002619,60216.30119638699
0.00262,60641.62066058668
0.002621,61017.10694006027
0.002622,61373.619370135086
0.002623,61460.95055395768
0.002624,61576.02970029545
0.002625,61408.265941836085
0.002626,61139.77334103973
0.002627,60752.545953209265
0.002628,60313.97511274141
0.002629,59813.36661593187
0.00263,59332.573794284246
0.002631,58971.546666326096
0.002632,58614.85336073459
0.002633,58548.67563026926
0.002634,58437.222441397294
0.002635,58623.93471858222
0.002636,58919.99163310101
0.002637,59221.1672257434
0.002638,59679.631260060254
0.002639,60163.29358392249
0.00264,60643.78165276381
0.002641,61073.02010505808
0.002642,61367.24679704493
0.002643,61523.67471923359
0.002644,61591.09288652029
0.002645,61346.88169532368
0.002646,61154.189041349484
0.002647,60782.7115898646
0.002648,60287.99280510409
0.002649,59820.22578180891
0.00265,59336.81162644584
0.002651,58945.57388165054
0.002652,58624.92722028203
0.002653,58490.26985881816
0.002654,58398.7243684314
0.002655,58536.96416161839
0.002656,58872.820760311646
0.002657,59275.361661082694
0.002658,59685.94055084776
0.002659,60187.11700720099
0.00266,60671.66270125833
0.002661,61096.34139865213
0.002662,61386.68253515855
0.002663,61560.646904187415
0.002664,61558.09758361305
0.002665,61406.70287537151
0.002666,61156.538354049364
0.002667,60751.68078953443
0.002668,60261.67998321173
0.002669,59766.33408610199
0.00267,59321.66098624313
0.002671,58913.60337045533
0.002672,58646.283970144825
0.002673,58463.44309821228
0.002674,58462.46434936699
0.002675,58534.77099168176
0.002676,58862.55566203114
0.002677,59277.21865469306
0.002678,59731.70909111674
0.002679,60204.40061256472
0.00268,60688.59516186198
0.002681,61105.721147203105
0.002682,61353.38894302148
0.002683,61636.185434987754
0.002684,61601.729219909605
0.002685,61406.502836517655
0.002686,61123.06760342926
0.002687,60768.50131472339
0.002688,60255.761402995435
0.002689,59814.74171554995
0.00269,59340.1658469622
0.002691,58920.865506507325
0.002692,58548.35834309208
0.002693,58431.66104778379
0.002694,58451.15146858564
0.002695,58618.79474992957
0.002696,58828.32521996819
0.002697,59187.504154426715
0.002698,59675.70773085224
0.002699,60197.31659446511
0.0027,60665.77389820172
0.002701,61121.9873630354
0.002702,61366.07384085798
0.002703,61594.64388772629
0.002704,61578.12273637372
0.002705,61438.3156538725
0.002706,61129.45118194702
0.002707,60780.32621995937
0.002708,60293.593193445195
0.002709,59802.405862557185
0.00271,59273.062811928794
0.002711,58918.28100036713
0.002712,58618.07156812778
0.002713,58420.84451488699
0.002714,58391.38632123711
0.002715,58605.78840476717
0.002716,58844.49467835709
0.002717,59252.77461633643
0.002718,59739.112353461096
0.002719,60223.937673275585
0.00272,60707.57448184617
0.002721,61110.262961817156
0.002722,61407.09712459599
0.002723,61554.08623892045
0.002724,61580.71873947821
0.002725,61499.22424693199
0.002726,61169.94088211734
0.002727,60785.30295610373
0.002728,60298.97934200108
0.002729,59792.55393264643
0.00273,59304.90249978966
0.002731,58862.9452158087
0.002732,58627.402061920395
0.002733,58363.63067740893
0.002734,58367.880225049266
0.002735,58526.37637789597
0.002736,58831.52140156705
0.002737,59259.07143606723
0.002738,59710.24288795795
0.002739,60232.675109088785
0.00274,60739.59488548941
0.002741,61137.35635443442
0.002742,61419.15657328293
0.002743,61545.005910139866
0.002744,61581.07911045784
0.002745,61468.21093580035
0.002746,61205.34727213548
0.002747,60818.19283151392
0.002748,60309.51582577854
0.002749,59768.08989001476
0.00275,59287.89275246574
0.002751,58859.95416749357
0.002752,58577.976238701965
0.002753,58341.945528575874
0.002754,58386.79732348628
0.002755,58566.10153613281
0.002756,58811.79462044605
0.002757,59216.02614624498
0.002758,59699.37096709971
0.002759,60247.99032744631
0.00276,60790.12882495565
0.002761,61149.09870098915
0.002762,61411.63586823787
0.002763,61654.41746566603
0.002764,61666.50759484059
0.002765,61473.359317680864
0.002766,61195.43321487795
0.002767,60779.386696853675
0.002768,60291.54545920791
0.002769,59765.40511867547
0.00277,59268.164532833696
0.002771,58855.018345548546
0.002772,58543.30628986324
0.002773,58366.65437829443
0.002774,58332.840647075776
0.002775,58501.54345182896
0.002776,58800.01366826182
0.002777,59250.90406285958
0.002778,59773.08777183228
0.002779,60256.186383180815
0.00278,60721.11508461017
0.002781,61178.26982418496
0.002782,61475.26755284404
0.002783,61633.03284623396
0.002784,61678.79117723431
0.002785,61452.57664829687
0.002786,61220.44792302851
0.002787,60803.62658903301
0.002788,60270.54150965735
0.002789,59702.6689610171
0.00279,59223.50277371349
0.002791,58826.38835418134
0.002792,58511.69187471619
0.002793,58370.2518624489
0.002794,58318.01960513963
0.002795,58488.72524765181
0.002796,58787.56151333437
0.002797,59261.8654758077
0.002798,59700.668666233534
0.002799,60263.06124051316
0.0028,60756.68990746997
0.002801,61167.97100668654
0.002802,61461.099694996
0.002803,61686.31999253878
0.002804,61634.47392698267
0.002805,61569.06547428476
0.002806,61211.45060401074
0.002807,60742.63455672228
0.002808,60281.755871535
0.002809,59744.34785555057
0.00281,59213.624123705085
0.002811,58833.72743597392
0.002812,58498.52661270118
0.002813,58292.040808556616
0.002814,58334.25165453911
0.002815,58514.66111552701
0.002816,58809.708019301324
0.002817,59216.176871387295
0.002818,59731.970241462644
0.002819,60230.45495359417
0.00282,60710.03902272143
0.002821,61270.86764076265
0.002822,61505.58191382426
0.002823,61679.83549748319
0.002824,61719.22603359234
0.002825,61529.48081381104
0.002826,61183.912116340376
0.002827,60764.452445735646
0.002828,60273.105151695694
0.002829,59788.19125031816
0.00283,59266.093551367434
0.002831,58793.11414616866
0.002832,58543.69176602162
0.002833,58312.30574044695
0.002834,58286.998727580816
0.002835,58434.7638409919
0.002836,58727.433899814736
0.002837,59186.10911892386
0.002838,59768.12343063232
0.002839,60291.752696571006
0.00284,60759.37553701634
0.002841,61261.74458786425
0.002842,61548.93042420711
0.002843,61735.41761526357
0.002844,61781.75238323043
0.002845,61542.371057015385
0.002846,61225.26298285782
0.002847,60733.00220264369
0.002848,60249.0612325041
0.002849,59757.609321592245
0.00285,59196.11871567811
0.002851,58810.15630940709
0.002852,58446.55215619647
0.002853,58303.69357785597
0.002854,58266.82480506601
0.002855,58489.377708782464
0.002856,58771.401649956766
0.002857,59181.26089349736
0.002858,59683.297303094085
0.002859,60322.2820919108
0.00286,60801.470576879066
0.002861,61275.70803029402
0.002862,61582.04808134922
0.002863,61739.588686905634
0.002864,61720.494403265344
0.002865,61554.929478284925
0.002866,61271.24034789911
0.002867,60778.795564910266
0.002868,60274.30934446308
0.002869,59734.03032275626
0.00287,59224.08711643996
0.002871,58732.748237882726
0.002872,58415.91020073974
0.002873,58198.36699655027
0.002874,58247.59472253243
0.002875,58427.83183032603
0.002876,58742.38743709113
0.002877,59210.01768391534
0.002878,59731.76925165893
0.002879,60232.9853051953
0.00288,60812.67912113695
0.002881,61241.76494381023
0.002882,61607.44537599999
0.002883,61767.255156400366
0.002884,61815.96869502251
0.002885,61584.57092357149
0.002886,61265.89386724483
0.002887,60829.24766295698
0.002888,60293.91638791451
0.002889,59738.2434197135
0.00289,59148.45386837035
0.002891,58711.221214868725
0.002892,58357.563842024225
0.002893,58207.53503056447
0.002894,58228.997703205154
0.002895,58393.68652835542
0.002896,58768.39736880677
0.002897,59194.97024034466
0.002898,59755.95357048211
0.002899,60263.23668645572
0.0029,60798.0280796076
0.002901,61253.34303133253
0.002902,61589.69200794686
0.002903,61772.741193388996
0.002904,61789.407978699484
0.002905,61584.37970424851
0.002906,61254.87052901845
0.002907,60821.716829658086
0.002908,60244.13600571912
0.002909,59727.9976106551
0.00291,59165.995116775404
0.002911,58717.243577256064
0.002912,58381.26237506029
0.002913,58231.769294672915
0.002914,58174.91179523505
0.002915,58357.22943091865
0.002916,58758.6474913573
0.002917,59165.61106888345
0.002918,59689.18723114161
0.002919,60327.30905118644
0.00292,60918.40722546613
0.002921,61292.50774783362
0.002922,61593.62721927883
0.002923,61828.07353933359
0.002924,61833.55935379316
0.002925,61680.78356014177
0.002926,61307.52242798178
0.002927,60857.10063402199
0.002928,60270.44720254046
0.002929,59679.01848686245
0.00293,59105.56430951017
0.002931,58659.62710153875
0.002932,58373.84034392043
0.002933,58185.87461890946
0.002934,58173.49151614806
0.002935,58350.37379072074
0.002936,58724.73528027994
0.002937,59190.73141577815
0.002938,59798.57820015053
0.002939,60319.952947520156
0.00294,60793.41708741178
0.002941,61346.64699990843
0.002942,61668.82819410323
0.002943,61784.951244425014
0.002944,61854.60283642536
0.002945,61668.34721202307
0.002946,61236.42249118602
0.002947,60788.47231140099
0.002948,60253.123431766995
0.002949,59691.77547988094
0.00295,59151.219578113414
0.002951,58705.05417747155
0.002952,58306.587980645316
0.002953,58182.58478678028
0.002954,58137.45460390697
0.002955,58314.730864971025
0.002956,58708.04499202378
0.002957,59207.263875687924
0.002958,59736.82180901486
0.002959,60328.71047556658
0.00296,60855.22935420316
0.002961,61331.59224618792
0.002962,61654.548615890635
0.002963,61897.18480328707
0.002964,61853.77825361999
0.002965,61617.00651880266
0.002966,61319.06729596904
0.002967,60864.560307778396
0.002968,60259.980019174836
0.002969,59679.52408441803
0.00297,59132.82567030462
0.002971,58629.999373017636
0.002972,58305.9717073383
0.002973,58144.55269467989
0.002974,58138.93226098478
0.002975,58321.122293131455
0.002976,58701.707568300124
0.002977,59176.926342507526
0.002978,59768.384997315545
0.002979,60320.23672130319
0.00298,60873.634269496164
0.002981,61349.5344647776
0.002982,61703.39934666946
0.002983,61876.49069432793
0.002984,61877.94200677601
0.002985,61673.84445340777
0.002986,61324.323684970506
0.002987,60823.74982127429
0.002988,60251.111228550704
0.002989,59690.0934953785
0.00299,59079.032478449495
0.002991,58653.567295693916
0.002992,58246.70370433455
0.002993,58101.44524692599
0.002994,58162.49434163506
0.002995,58315.505666726196
0.002996,58698.423171871655
0.002997,59179.15092110736
0.002998,59832.121987504746
0.002999,60281.313370593794
0.003,60910.21370841555
0.003001,61424.028536961276
0.003002,61740.011327027314
0.003003,61863.63950651731
0.003004,61891.22256367279
0.003005,61677.799863895336
0.003006,61354.68724200367
0.003007,60773.57266586033
0.003008,60268.72123368995
0.003009,59652.8082215064
0.00301,59115.240387575504
0.003011,58607.682719363904
0.003012,58305.83560503035
0.003013,58071.226927579264
0.003014,58080.918922470395
0.003015,58247.635054474165
0.003016,58650.48935942019
0.003017,59196.529944637514
0.003018,59732.95198725024
0.003019,60366.5884307288
0.00302,60920.69522057729
0.003021,61408.25391776763
0.003022,61727.615150486774
0.003023,61963.3427711178
0.003024,61924.94895302941
0.003025,61720.85413178591
0.003026,61264.174238563915
0.003027,60840.096062897304
0.003028,60248.70330217926
0.003029,59679.980754471864
0.00303,58996.62572220521
0.003031,58539.478808962194
0.003032,58178.55011178239
0.003033,58037.12563119239
0.003034,58068.880381701514
0.003035,58285.39652851709
0.003036,58707.532069277586
0.003037,59198.094558821
0.003038,59720.66893761632
0.003039,60362.156131047435
0.00304,60993.129425979314
0.003041,61361.09828892784
0.003042,61822.483561828456
0.003043,61927.571397976375
0.003044,61881.48578168345
0.003045,61733.57577508615
0.003046,61335.54594593442
0.003047,60833.14585890648
0.003048,60263.019412484726
0.003049,59670.79863007117
0.00305,59020.10823376993
0.003051,58579.50028595069
0.003052,58248.03241225603
0.003053,58049.28833389655
0.003054,58019.68935113368
0.003055,58253.254981020014
0.003056,58690.93397452732
0.003057,59149.533866866586
0.003058,59769.660410821976
0.003059,60347.0996229703
0.00306,60971.22367680192
0.003061,61431.67356575754
0.003062,61877.48044175984
0.003063,62019.468183803234
0.003064,61983.47826485772
0.003065,61765.80657248771
0.003066,61321.64986582095
0.003067,60832.93760857361
0.003068,60250.68538316506
0.003069,59608.306246203625
0.00307,59060.36658059437
0.003071,58517.119011747396
0.003072,58201.314435051114
0.003073,58031.145335139234
0.003074,58044.60326991512
0.003075,58202.10050734749
0.003076,58648.14374916691
0.003077,59147.657703438366
0.003078,59742.94026544929
0.003079,60360.540362507985
0.00308,61034.42258839776
0.003081,61453.11647029882
0.003082,61783.33029746669
0.003083,61958.74166887111
0.003084,61994.722839202084
0.003085,61775.75194885622
0.003086,61339.05755136216
0.003087,60812.45582537873
0.003088,60220.92525633666
0.003089,59617.06613005776
0.00309,59048.21930339329
0.003091,58528.12566249984
0.003092,58154.33270465931
0.003093,57944.484183998145
0.003094,57996.16682426634
0.003095,58256.42380566283
0.003096,58705.528015385156
0.003097,59106.47377074284
0.003098,59770.29226788672
0.003099,60448.25300551537
0.0031,61008.828049246564
0.003101,61504.29987767571
0.003102,61894.36790683589
0.003103,62020.08568294259
0.003104,61999.38671006959
0.003105,61751.47316711502
0.003106,61367.658222418926
0.003107,60811.554834534836
0.003108,60261.79253678649
0.003109,59577.10595878676
0.00311,59023.08833455033
0.003111,58481.63714799145
0.003112,58117.1879057027
0.003113,57986.398373242235
0.003114,57928.20837460364
0.003115,58208.16000267615
0.003116,58647.18241241641
0.003117,59121.24176153266
0.003118,59743.46427881951
0.003119,60395.57303012694
0.00312,61008.865361918244
0.003121,61475.19473867926
0.003122,61877.378269551904
0.003123,62035.189588954134
0.003124,61979.36277391712
0.003125,61792.46308701221
0.003126,61384.794568097925
0.003127,60846.76684544331
0.003128,60270.03036394265
0.003129,59555.47012197611
0.00313,58987.69075913725
0.003131,58435.89874245386
0.003132,58110.447885756075
0.003133,57913.217634897366
0.003134,57955.48593531087
0.003135,58219.721561604216
0.003136,58577.850817003855
0.003137,59203.53014612749
0.003138,59773.93418288664
0.003139,60397.711725659596
0.00314,61026.77209103078
0.003141,61529.456723271454
0.003142,61904.74352867769
0.003143,62043.42085261958
0.003144,62019.69607251711
0.003145,61798.86863338844
0.003146,61400.970187247636
0.003147,60813.90350037149
0.003148,60261.863012163216
0.003149,59586.43778780087
0.00315,58954.00293303759
0.003151,58451.91673160735
0.003152,58134.70397113623
0.003153,57888.18857081442
0.003154,57968.32956052486
0.003155,58186.28638580499
0.003156,58585.23657344177
0.003157,59160.769214857755
0.003158,59812.32272080801
0.003159,60412.83839575389
0.00316,61024.621942366786
0.003161,61555.18980156315
0.003162,61906.341551358695
0.003163,62063.85319917381
0.003164,62094.33364015531
0.003165,61768.17390683628
0.003166,61365.28489543192
0.003167,60877.77342821587
0.003168,60223.62188696863
0.003169,59552.38830988462
0.00317,58941.30808235244
0.003171,58482.82679498719
0.003172,58061.86940964191
0.003173,57896.693011712625
0.003174,57935.19097627944
0.003175,58212.58545192934
0.003176,58565.86137669812
0.003177,59122.30721217718
0.003178,59764.83365339086
0.003179,60430.11016994317
0.00318,61009.61086155668
0.003181,61524.97743565581
0.003182,62020.731701690034
0.003183,62002.57619746432
0.003184,62028.942941106696
0.003185,61839.08827406691
0.003186,61430.21232592328
0.003187,60820.00259155718
0.003188,60213.45350002968
0.003189,59582.36963691908
0.00319,58958.42564776594
0.003191,58471.674782717346
0.003192,58089.40910809695
0.003193,57864.31947795913
0.003194,57937.54412371056
0.003195,58198.16323232729
0.003196,58588.58232882587
0.003197,59153.203263783056
0.003198,59780.533796232456
0.003199,60433.28930328633
0.0032,61100.28390316432
0.003201,61570.33961212023
0.003202,61952.68904699497
0.003203,62159.21048323237
0.003204,62024.25057872709
0.003205,61858.21112023208
0.003206,61423.217101309194
0.003207,60850.37456179032
0.003208,60279.495104954476
0.003209,59552.171589251
0.00321,58936.72519088266
0.003211,58404.41166455467
0.003212,58033.55559979774
0.003213,57860.18393598603
